age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,previous,poutcome,euribor3m,nr.employed,y
58,blue-collar,divorced,1,0,2,0,0,may,mon,2,0,1,4.857,5191.0,0
52,technician,married,5,0,2,0,0,may,mon,2,0,1,4.857,5191.0,0
50,services,divorced,7,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
41,blue-collar,single,3,1,2,0,0,may,mon,4,0,1,4.857,5191.0,0
33,entrepreneur,married,6,0,2,0,0,may,mon,3,0,1,4.857,5191.0,0
57,blue-collar,married,1,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
48,blue-collar,married,2,1,0,0,0,may,mon,3,0,1,4.857,5191.0,0
55,technician,married,7,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
38,management,married,6,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
38,services,married,5,0,2,0,0,may,mon,3,0,1,4.857,5191.0,0
53,admin.,married,6,0,2,0,0,may,mon,2,0,1,4.857,5191.0,0
43,unemployed,single,6,0,0,0,0,may,mon,4,0,1,4.857,5191.0,0
36,blue-collar,single,5,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
32,blue-collar,married,3,0,0,0,0,may,mon,2,0,1,4.857,5191.0,0
33,services,married,1,0,0,0,0,may,mon,3,0,1,4.857,5191.0,0
58,entrepreneur,married,1,0,2,0,0,may,mon,2,0,1,4.857,5191.0,0
40,unemployed,divorced,5,1,0,0,0,may,tue,3,0,1,4.857,5191.0,0
57,management,married,6,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
45,technician,married,5,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
42,blue-collar,married,1,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
46,admin.,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
36,technician,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
41,self-employed,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
57,admin.,divorced,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
49,blue-collar,married,3,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
56,management,divorced,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
37,blue-collar,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
37,blue-collar,married,3,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
46,admin.,single,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
22,blue-collar,single,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
43,services,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
49,blue-collar,married,4,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
41,technician,married,2,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
38,admin.,single,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
33,admin.,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
49,admin.,married,6,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
30,blue-collar,single,4,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
33,admin.,married,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
34,management,single,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
30,student,single,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
59,management,married,1,1,2,2,0,may,tue,1,0,1,4.857,5191.0,0
59,management,married,1,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
41,self-employed,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
48,housemaid,married,2,1,2,2,0,may,tue,4,0,1,4.857,5191.0,0
28,unknown,single,4,1,2,2,0,may,tue,1,0,1,4.857,5191.0,1
44,services,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,1
59,retired,unknown,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
50,management,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
42,admin.,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
45,admin.,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,technician,married,7,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
56,services,married,5,1,0,0,0,may,tue,3,0,1,4.857,5191.0,0
29,blue-collar,divorced,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
41,self-employed,married,6,0,2,2,0,may,tue,2,0,1,4.857,5191.0,0
42,blue-collar,married,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
52,services,single,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
48,services,married,5,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
31,blue-collar,married,5,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
43,unemployed,married,6,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
36,blue-collar,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
42,entrepreneur,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
52,services,divorced,2,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,admin.,married,5,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
36,services,married,5,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
42,blue-collar,married,3,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
41,admin.,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
55,technician,married,1,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
30,blue-collar,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
57,retired,unknown,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
45,entrepreneur,married,1,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
51,blue-collar,married,1,1,2,2,0,may,tue,2,0,1,4.857,5191.0,0
39,self-employed,single,3,1,2,2,0,may,tue,1,0,1,4.857,5191.0,0
47,admin.,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
27,services,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
34,technician,single,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
57,blue-collar,married,1,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
43,entrepreneur,married,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
49,blue-collar,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,management,married,6,1,0,0,0,may,tue,3,0,1,4.857,5191.0,0
38,blue-collar,married,1,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
49,blue-collar,married,3,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
58,management,married,2,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
43,technician,married,7,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
50,unknown,married,4,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
31,services,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
43,self-employed,divorced,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
43,self-employed,married,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
30,self-employed,single,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
27,services,single,7,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
51,services,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
37,technician,married,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
46,housemaid,married,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
35,blue-collar,married,7,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
47,admin.,divorced,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
46,management,married,4,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
40,technician,married,7,1,0,2,0,may,tue,1,0,1,4.857,5191.0,0
26,housemaid,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
32,blue-collar,divorced,3,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
45,management,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
34,admin.,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
47,blue-collar,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
42,technician,married,7,0,0,0,0,may,tue,1,0,1,4.857,5191.0,1
57,technician,married,1,1,0,2,0,may,tue,1,0,1,4.857,5191.0,0
57,technician,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,blue-collar,married,1,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
57,technician,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
28,student,single,3,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
60,management,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
48,admin.,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
47,technician,married,7,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
40,admin.,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
51,management,married,7,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
48,unemployed,single,1,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
54,housemaid,married,1,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
40,blue-collar,married,2,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
44,admin.,single,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
42,technician,divorced,5,0,0,0,0,may,tue,4,0,1,4.857,5191.0,0
52,self-employed,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
31,blue-collar,single,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
32,services,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
44,admin.,married,5,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
39,management,married,2,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
57,management,married,7,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
52,admin.,married,1,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
42,management,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,1
42,technician,single,7,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
43,management,married,7,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
31,admin.,divorced,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
29,admin.,married,6,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
57,blue-collar,divorced,1,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
44,blue-collar,married,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
59,unknown,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
57,retired,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
41,management,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
37,technician,single,5,1,0,2,0,may,tue,1,0,1,4.857,5191.0,0
38,services,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
42,retired,married,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
49,unknown,married,4,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
54,management,married,2,1,2,2,0,may,tue,1,0,1,4.857,5191.0,0
36,admin.,married,6,0,1,1,0,may,tue,2,0,1,4.857,5191.0,0
32,admin.,single,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,technician,married,7,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
45,housemaid,married,7,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
56,technician,married,4,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
34,technician,married,6,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
41,unemployed,married,3,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
41,services,married,3,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
36,blue-collar,married,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
32,admin.,single,6,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
31,services,married,5,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
38,technician,married,7,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,divorced,6,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
53,admin.,married,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
51,admin.,married,2,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
56,entrepreneur,married,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
33,admin.,married,3,0,1,1,0,may,tue,1,0,1,4.857,5191.0,0
33,admin.,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
51,services,divorced,5,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
39,services,married,5,1,2,0,0,may,tue,1,0,1,4.857,5191.0,1
45,entrepreneur,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
40,technician,single,6,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
60,unknown,single,4,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
33,technician,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
47,blue-collar,married,5,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
48,blue-collar,married,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
43,entrepreneur,married,5,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
37,management,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
50,services,married,3,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
59,entrepreneur,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
32,technician,married,4,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
42,housemaid,single,1,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
52,blue-collar,married,1,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
42,blue-collar,married,4,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
42,admin.,married,4,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
40,management,married,3,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
38,blue-collar,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,2,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,2,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,admin.,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
47,admin.,single,4,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
30,services,single,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,admin.,divorced,5,0,2,2,0,may,tue,2,0,1,4.857,5191.0,0
39,technician,divorced,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
44,admin.,married,5,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
36,admin.,married,5,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
41,services,married,5,1,2,2,0,may,tue,1,0,1,4.857,5191.0,0
41,blue-collar,married,2,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,blue-collar,married,3,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
41,technician,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,services,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,single,5,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
33,blue-collar,single,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,admin.,single,2,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
33,self-employed,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
55,self-employed,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,blue-collar,single,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
57,technician,married,7,1,0,2,0,may,tue,1,0,1,4.857,5191.0,0
32,entrepreneur,single,6,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
30,self-employed,single,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
43,admin.,married,7,0,2,2,0,may,tue,2,0,1,4.857,5191.0,0
46,admin.,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
35,admin.,divorced,5,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
34,admin.,single,6,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
50,blue-collar,married,1,1,1,1,0,may,tue,1,0,1,4.857,5191.0,0
39,admin.,single,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
39,blue-collar,married,3,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
42,entrepreneur,married,2,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
57,retired,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
45,blue-collar,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
40,technician,married,1,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
42,blue-collar,married,5,0,0,2,0,may,tue,3,0,1,4.857,5191.0,1
40,technician,married,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,blue-collar,single,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,2,1,2,2,0,may,tue,1,0,1,4.857,5191.0,0
41,blue-collar,married,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,2,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
41,blue-collar,married,1,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
45,admin.,married,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,divorced,6,0,1,1,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,married,2,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
49,blue-collar,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,technician,married,4,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
23,admin.,single,6,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
43,unemployed,married,6,1,1,1,0,may,tue,2,0,1,4.857,5191.0,0
49,entrepreneur,married,7,0,1,1,0,may,tue,2,0,1,4.857,5191.0,0
36,technician,married,7,0,1,1,0,may,tue,2,0,1,4.857,5191.0,0
51,blue-collar,married,3,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
56,retired,married,1,1,2,2,0,may,tue,4,0,1,4.857,5191.0,0
45,housemaid,married,5,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
42,admin.,married,5,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
41,admin.,divorced,5,0,0,0,0,may,tue,4,0,1,4.857,5191.0,0
32,services,married,5,1,0,2,0,may,tue,2,0,1,4.857,5191.0,0
46,management,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
37,blue-collar,married,4,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
53,management,married,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
30,blue-collar,married,1,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
45,unknown,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
24,technician,single,7,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
45,unknown,married,4,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
34,admin.,single,6,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
41,management,married,6,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
59,blue-collar,married,1,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
45,blue-collar,married,1,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
54,blue-collar,married,2,1,0,0,0,may,tue,5,0,1,4.857,5191.0,0
32,technician,married,7,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
33,technician,married,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
32,admin.,married,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
34,services,single,5,0,1,1,0,may,tue,2,0,1,4.857,5191.0,0
46,management,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
57,technician,married,7,0,2,0,0,may,tue,4,0,1,4.857,5191.0,0
42,technician,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
48,admin.,married,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
58,admin.,divorced,6,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
34,services,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
32,admin.,single,6,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
48,blue-collar,married,3,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
47,blue-collar,married,3,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
31,services,married,5,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
32,admin.,single,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
32,admin.,single,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,services,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
53,blue-collar,married,1,1,0,2,0,may,tue,2,0,1,4.857,5191.0,0
37,blue-collar,married,3,1,0,0,0,may,tue,5,0,1,4.857,5191.0,0
50,services,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
46,blue-collar,married,2,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
41,admin.,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
43,blue-collar,single,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
51,management,married,6,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
38,admin.,married,6,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
41,technician,married,2,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
39,services,married,5,1,0,0,0,may,tue,4,0,1,4.857,5191.0,0
52,blue-collar,married,1,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
37,technician,married,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
41,admin.,married,3,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
46,admin.,divorced,6,0,2,2,0,may,tue,1,0,1,4.857,5191.0,0
47,technician,married,7,0,0,0,0,may,tue,4,0,1,4.857,5191.0,0
35,technician,married,7,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
38,services,married,5,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
30,blue-collar,single,4,0,2,2,0,may,tue,2,0,1,4.857,5191.0,0
46,blue-collar,married,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
30,technician,married,7,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
35,services,single,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
58,admin.,married,4,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
40,technician,married,7,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
34,technician,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
30,admin.,single,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
38,services,married,2,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
55,management,single,1,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
55,management,married,6,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
45,technician,single,7,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
36,admin.,married,6,0,2,2,0,may,tue,2,0,1,4.857,5191.0,0
32,admin.,single,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
35,technician,married,4,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
55,management,divorced,6,0,2,0,0,may,tue,5,0,1,4.857,5191.0,0
49,housemaid,married,1,1,1,1,0,may,tue,2,0,1,4.857,5191.0,0
29,admin.,married,5,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
34,blue-collar,married,1,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
54,retired,married,5,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
36,technician,single,7,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
30,management,single,6,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
33,housemaid,divorced,6,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
37,blue-collar,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
36,technician,married,3,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
33,blue-collar,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
32,housemaid,married,5,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
32,housemaid,married,5,0,0,0,0,may,tue,1,0,1,4.857,5191.0,0
50,blue-collar,married,1,1,2,0,0,may,tue,1,0,1,4.857,5191.0,0
39,blue-collar,married,3,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
51,blue-collar,divorced,4,1,2,2,0,may,tue,2,0,1,4.857,5191.0,0
33,services,married,5,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
33,services,married,1,0,0,0,0,may,tue,4,0,1,4.857,5191.0,0
56,management,married,6,1,0,2,0,may,tue,2,0,1,4.857,5191.0,0
39,management,divorced,6,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
33,self-employed,single,6,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
59,retired,divorced,1,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
42,admin.,single,4,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
43,services,married,5,0,0,2,0,may,tue,1,0,1,4.857,5191.0,0
35,admin.,married,6,0,1,1,0,may,tue,3,0,1,4.857,5191.0,0
46,blue-collar,married,2,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
27,technician,married,3,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
47,admin.,divorced,6,0,2,0,0,may,tue,3,0,1,4.857,5191.0,0
31,admin.,single,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
32,blue-collar,married,3,0,2,0,0,may,tue,1,0,1,4.857,5191.0,0
54,admin.,married,5,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
56,management,married,6,1,0,0,0,may,tue,1,0,1,4.857,5191.0,0
48,services,single,5,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
44,admin.,married,5,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
46,admin.,married,5,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
45,services,married,5,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
43,admin.,married,7,0,0,2,0,may,tue,2,0,1,4.857,5191.0,0
40,admin.,single,5,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
56,management,married,6,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
47,entrepreneur,married,7,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
39,management,divorced,6,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
48,technician,married,1,1,0,0,0,may,tue,2,0,1,4.857,5191.0,0
45,housemaid,married,7,1,2,0,0,may,tue,2,0,1,4.857,5191.0,1
36,self-employed,married,6,0,0,0,0,may,tue,2,0,1,4.857,5191.0,0
49,management,married,7,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
46,services,married,5,0,0,0,0,may,tue,3,0,1,4.857,5191.0,0
38,blue-collar,married,3,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
50,housemaid,married,1,1,2,0,0,may,tue,2,0,1,4.857,5191.0,0
27,admin.,single,5,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
40,technician,married,7,1,2,0,0,may,tue,3,0,1,4.857,5191.0,0
46,management,married,6,0,2,0,0,may,tue,2,0,1,4.857,5191.0,0
